"Date","Price","Open","High","Low","Vol.","Change %"
"08/31/2022","9,071.32","8,865.47","9,096.35","8,865.47","134.83M","2.32%"
"08/30/2022","8,865.40","8,733.25","8,886.35","8,732.58","81.29M","1.52%"
"08/29/2022","8,732.47","8,794.34","8,858.13","8,732.47","51.29M","-0.69%"
"08/26/2022","8,793.39","8,827.95","8,849.57","8,677.78","73.08M","-0.39%"
"08/25/2022","8,828.08","9,010.98","9,029.57","8,789.86","104.15M","-2.03%"
"08/24/2022","9,011.24","9,071.49","9,114.13","8,963.35","115.99M","-0.66%"
"08/23/2022","9,071.53","9,088.11","9,183.89","9,048.43","154.44M","-0.18%"
"08/22/2022","9,087.59","8,975.90","9,126.08","8,975.90","130.10M","1.25%"
"08/19/2022","8,975.75","8,910.94","9,020.53","8,910.94","145.39M","0.73%"
"08/18/2022","8,910.57","8,907.09","9,012.89","8,882.75","","0.04%"
"08/17/2022","8,907.35","9,087.36","9,133.29","8,854.76","8.85K","-1.97%"
"08/16/2022","9,086.24","9,192.42","9,284.11","9,025.20","9.03K","-1.15%"
"08/15/2022","9,191.52","9,027.51","9,264.39","9,191.52","9.03K","1.82%"
"08/12/2022","9,027.48","8,707.10","9,077.27","9,027.48","8.71K","3.69%"
"08/10/2022","8,706.17","8,500.78","8,767.61","8,499.62","8.50K","2.43%"
"08/09/2022","8,500.00","8,423.32","8,554.78","8,500.00","8.42K","0.91%"
"08/08/2022","8,422.97","8,332.78","8,481.17","8,311.70","85.62M","1.08%"
"08/05/2022","8,333.37","8,229.55","8,363.85","8,228.19","101.94M","1.27%"
"08/04/2022","8,229.14","8,080.74","8,286.40","8,080.74","150.16M","1.84%"
"08/03/2022","8,080.14","7,908.23","8,125.03","7,908.23","7.91K","2.18%"
"08/02/2022","7,907.52","7,769.52","7,949.84","7,907.52","7.77K","1.79%"
"08/01/2022","7,768.57","7,732.63","7,829.80","7,728.26","7.73K","0.48%"
"07/29/2022","7,731.15","7,679.71","7,758.94","7,679.71","65.03M","0.67%"
"07/28/2022","7,679.64","7,626.93","7,703.02","7,626.93","56.07M","0.69%"
"07/27/2022","7,626.69","7,629.75","7,689.05","7,626.69","54.26M","-0.05%"
"07/26/2022","7,630.17","7,639.04","7,662.86","7,623.77","37.30M","-0.12%"
"07/25/2022","7,639.42","7,722.56","7,762.06","7,639.42","46.31M","-1.07%"
"07/22/2022","7,721.78","7,735.42","7,769.85","7,700.78","52.80M","-0.19%"
"07/21/2022","7,736.37","7,712.75","7,829.49","7,680.91","71.13M","0.31%"
"07/20/2022","7,712.08","7,644.56","7,775.12","7,640.68","82.72M","0.89%"
"07/19/2022","7,644.12","7,537.05","7,675.59","7,537.05","66.78M","1.43%"
"07/18/2022","7,536.61","7,467.85","7,553.78","7,467.75","64.99M","0.92%"
"07/15/2022","7,467.82","7,319.32","7,503.95","7,319.32","66.46M","2.04%"
"07/14/2022","7,318.24","7,365.33","7,365.33","7,260.17","44.52M","-0.64%"
"07/12/2022","7,365.67","7,304.03","7,463.77","7,365.67","56.88M","0.87%"
"07/11/2022","7,302.15","7,080.98","7,378.00","7,080.98","52.92M","3.13%"
"07/08/2022","7,080.69","7,057.48","7,141.74","7,057.48","","0.32%"
"07/07/2022","7,057.86","7,117.42","7,131.65","7,055.28","42.87M","-0.84%"
"07/06/2022","7,117.35","7,238.98","7,257.50","7,090.92","51.47M","-1.67%"
"07/05/2022","7,238.59","7,359.40","7,373.60","7,235.20","52.56M","-1.64%"
"07/04/2022","7,359.55","7,458.43","7,496.85","7,357.82","109.77M","-1.31%"
"07/01/2022","7,457.48","7,344.92","7,457.48","7,320.24","35.53M","1.57%"
"06/30/2022","7,342.33","7,364.96","7,392.37","7,336.46","115.87M","-0.32%"
"06/29/2022","7,365.92","7,312.64","7,388.62","7,309.11","34.69M","0.73%"
"06/28/2022","7,312.66","7,451.80","7,451.80","7,308.91","43.85M","-1.87%"
"06/27/2022","7,451.91","7,650.93","7,650.93","7,429.18","56.18M","-2.60%"
"06/24/2022","7,651.19","7,556.12","7,694.64","7,556.12","44.70M","1.26%"
"06/23/2022","7,556.09","7,512.54","7,616.68","7,512.54","43.74M","0.58%"
"06/22/2022","7,512.15","7,502.46","7,580.36","7,493.24","37.49M","1.17%"
"06/21/2022","7,425.27","7,425.27","7,425.27","7,425.27","30.85M","0.01%"
"06/20/2022","7,424.56","7,472.32","7,478.75","7,354.40","38.60M","-0.64%"
"06/17/2022","7,472.39","7,704.58","7,706.26","7,455.63","62.60M","-3.02%"
"06/16/2022","7,705.27","7,770.87","7,810.05","7,683.37","41.73M","-0.86%"
"06/15/2022","7,772.08","7,890.57","7,890.57","7,752.96","50.65M","-1.48%"
"06/13/2022","7,888.69","7,899.01","7,930.68","7,842.09","43.13M","-0.13%"
"06/10/2022","7,898.79","7,881.52","7,962.22","7,877.43","60.22M","0.22%"
"06/09/2022","7,881.13","7,773.84","7,912.12","7,773.84","46.93M","1.40%"
"06/08/2022","7,772.69","7,631.88","7,821.41","7,630.75","45.74M","1.86%"
"06/07/2022","7,631.13","7,803.01","7,804.88","7,560.33","95.82M","-2.21%"
"06/06/2022","7,803.61","8,054.68","8,058.35","7,752.93","73.16M","-3.12%"
"06/03/2022","8,054.77","8,099.41","8,137.64","8,054.29","80.73M","-0.55%"
"06/02/2022","8,099.51","8,064.76","8,154.24","8,064.76","69.73M","0.43%"
"06/01/2022","8,064.69","8,108.76","8,154.18","7,997.55","77.27M","-0.54%"
"05/31/2022","8,108.09","8,230.70","8,251.99","8,070.10","105.31M","-1.50%"
"05/30/2022","8,231.33","8,315.63","8,383.68","8,231.33","133.98M","-1.01%"
"05/27/2022","8,315.55","8,323.20","8,392.71","8,290.96","103.24M","-0.05%"
"05/26/2022","8,319.58","8,369.29","8,380.06","8,285.17","103.76M","-0.60%"
"05/25/2022","8,370.16","8,392.73","8,446.52","8,341.21","72.15M","-0.28%"
"05/24/2022","8,393.47","8,474.86","8,579.81","8,368.82","307.99M","-0.96%"
"05/23/2022","8,474.49","8,267.65","8,515.22","8,267.65","153.29M","2.53%"
"05/20/2022","8,265.61","8,174.05","8,347.28","8,172.50","65.13M","1.12%"
"05/19/2022","8,173.86","8,416.36","8,484.88","8,154.75","69.20M","-2.89%"
"05/18/2022","8,417.21","8,460.06","8,749.15","8,350.42","268.04M","-0.48%"
"05/17/2022","8,457.65","8,098.25","8,501.47","8,098.25","177.85M","4.44%"
"05/13/2022","8,098.41","7,754.99","8,180.47","7,754.99","117.46M","4.43%"
"05/12/2022","7,754.62","7,516.66","7,777.13","7,479.65","59.34M","3.17%"
"05/09/2022","7,516.63","7,426.45","7,588.77","7,426.45","47.69M","1.20%"
"05/06/2022","7,427.48","7,566.34","7,577.03","7,422.57","40.79M","-1.85%"
"05/05/2022","7,567.55","7,600.46","7,654.05","7,484.47","73.99M","-0.40%"
"05/04/2022","7,598.04","7,628.76","7,681.86","7,494.09","46.89M","-0.34%"
"04/29/2022","7,624.26","7,613.85","7,811.65","7,565.45","120.50M","0.17%"
"04/28/2022","7,611.43","7,281.00","7,714.38","7,152.36","140.22M","4.55%"
"04/27/2022","7,280.52","6,904.67","7,408.73","6,724.39","144.75M","5.43%"
"04/26/2022","6,905.37","7,511.82","7,511.82","6,884.01","91.78M","-8.10%"
"04/25/2022","7,513.85","8,135.19","8,135.19","7,354.64","30.22M","-7.64%"
"04/08/2022","8,135.25","8,251.63","8,271.70","8,069.57","58.45M","-1.39%"
"04/07/2022","8,249.70","8,579.73","8,580.93","8,248.17","72.60M","-3.86%"
"04/06/2022","8,580.93","8,738.11","8,836.18","8,542.54","69.99M","-1.80%"
"04/05/2022","8,738.08","8,246.01","8,792.52","8,246.01","61.84M","5.99%"
"04/04/2022","8,244.55","8,469.00","8,637.96","7,986.01","98.26M","-2.68%"
"04/01/2022","8,471.43","8,902.96","8,902.96","8,337.13","25.51M","-4.86%"
"03/31/2022","8,903.87","9,293.87","9,314.36","8,832.03","110.82M","-4.21%"
"03/30/2022","9,294.89","9,647.18","9,655.03","8,921.77","164.84M","-3.66%"
"03/29/2022","9,647.55","10,143.51","10,167.68","9,629.90","265.21M","-4.88%"
"03/28/2022","10,142.29","10,456.54","10,469.37","10,142.29","97.05M","-2.99%"
"03/25/2022","10,455.32","10,451.67","10,591.58","10,451.67","95.33M","0.03%"
"03/24/2022","10,451.71","10,456.69","10,497.41","10,416.87","50.90M","-0.06%"
"03/23/2022","10,457.81","10,491.56","10,573.13","10,417.87","88.35M","-0.31%"
"03/22/2022","10,490.74","10,423.31","10,587.29","10,380.36","55.14M","0.66%"
"03/21/2022","10,421.74","10,354.02","10,505.00","10,354.00","51.65M","0.66%"
"03/18/2022","10,353.83","10,222.82","10,413.83","10,222.82","72.28M","1.28%"
"03/16/2022","10,222.55","10,284.25","10,308.86","10,054.21","117.34M","-0.60%"
"03/15/2022","10,284.30","10,566.33","10,608.94","10,284.30","90.12M","-2.66%"
"03/14/2022","10,565.26","10,677.85","10,732.19","10,549.41","51.35M","-1.05%"
"03/11/2022","10,677.46","10,857.51","10,991.42","10,649.01","143.15M","-1.65%"
"03/10/2022","10,856.07","10,164.34","10,939.74","10,856.07","121.88M","6.81%"
"03/09/2022","10,163.72","10,523.23","10,626.36","10,143.73","137.99M","-3.41%"
"03/08/2022","10,523.03","10,960.46","11,146.16","10,441.32","305.45M","-3.99%"
"03/07/2022","10,960.49","11,244.16","11,347.05","10,904.49","102.88M","-2.52%"
"03/04/2022","11,243.49","11,162.47","11,273.72","11,047.25","77.65M","0.72%"
"03/03/2022","11,162.66","11,405.10","11,434.78","11,141.94","73.04M","-2.14%"
"03/02/2022","11,406.34","11,579.47","11,628.80","11,332.23","132.80M","-1.48%"
"02/28/2022","11,577.94","11,108.74","11,622.85","11,091.57","212.28M","4.23%"
"02/25/2022","11,107.90","10,656.98","11,139.32","10,609.58","165.42M","4.23%"
"02/24/2022","10,657.05","11,216.90","11,247.72","10,656.18","164.00M","-5.00%"
"02/23/2022","11,217.76","11,594.21","11,620.44","10,787.68","188.54M","-3.23%"
"02/22/2022","11,592.30","11,591.44","11,744.55","11,506.60","103.51M","0.01%"
"02/21/2022","11,591.37","12,133.97","12,161.98","11,587.65","221.82M","-4.47%"
"02/18/2022","12,134.04","12,352.35","12,367.54","12,118.32","219.86M","-1.77%"
"02/17/2022","12,352.38","12,364.42","12,439.72","12,262.80","133.16M","-0.10%"
"02/15/2022","12,364.80","12,473.21","12,580.65","12,357.57","108.10M","-0.85%"
"02/14/2022","12,470.81","12,460.76","12,590.80","12,390.60","72.96M","0.09%"
"02/11/2022","12,459.80","12,208.42","12,492.09","12,208.42","95.15M","2.07%"
"02/10/2022","12,207.46","12,082.93","12,318.47","11,927.12","130.64M","1.04%"
"02/09/2022","12,081.69","12,386.10","12,473.68","12,027.16","207.18M","-2.43%"
"02/08/2022","12,382.47","12,631.76","12,653.90","12,287.93","188.11M","-1.97%"
"02/07/2022","12,631.69","12,764.32","12,871.37","12,618.00","193.15M","-1.03%"
"02/03/2022","12,762.60","12,584.12","12,804.04","12,314.65","182.81M","1.42%"
"02/02/2022","12,584.02","12,923.94","12,976.33","12,499.37","262.39M","-2.62%"
"02/01/2022","12,922.12","13,014.39","13,095.62","12,885.82","399.81M","-0.67%"
"01/31/2022","13,009.50","12,863.24","13,049.55","13,009.50","317.25M","1.14%"
"01/28/2022","12,863.14","12,887.24","12,981.89","12,601.79","239.46M","-0.18%"
"01/27/2022","12,885.70","13,067.57","13,217.03","12,652.53","232.83M","-1.38%"
"01/26/2022","13,065.75","13,210.14","13,219.47","13,037.48","160.34M","-1.09%"
"01/25/2022","13,210.17","13,384.40","13,430.84","13,151.86","151.79M","-1.30%"
"01/24/2022","13,384.11","13,371.90","13,466.96","13,232.49","207.20M","0.09%"
"01/21/2022","13,371.61","13,361.77","13,429.39","13,329.99","154.93M","0.08%"
"01/20/2022","13,361.17","13,463.64","13,519.57","13,361.17","255.64M","-0.75%"
"01/19/2022","13,462.39","13,457.62","13,538.97","13,338.90","205.86M","0.04%"
"01/18/2022","13,457.20","13,338.07","13,593.04","13,338.07","256.71M","0.89%"
"01/13/2022","13,338.49","13,125.37","13,373.90","13,077.63","252.60M","1.64%"
"01/12/2022","13,122.95","13,083.41","13,226.43","13,063.24","317.31M","0.33%"
"01/11/2022","13,079.65","13,116.82","13,154.05","12,922.21","357.49M","-0.29%"
"01/10/2022","13,117.07","13,282.74","13,460.75","13,054.88","362.63M","-1.23%"
"01/07/2022","13,280.94","13,169.45","13,315.54","13,167.47","622.30M","0.85%"
"01/06/2022","13,169.40","13,076.99","13,242.70","13,049.80","418.98M","0.71%"
"01/05/2022","13,076.91","12,800.48","13,255.41","12,799.10","951.66M","2.16%"
"01/04/2022","12,800.54","12,626.57","12,844.30","12,578.29","806.37M","1.38%"
"01/03/2022","12,625.82","12,225.17","12,647.59","12,225.17","773.93M","3.27%"
"12/31/2021","12,226.01","12,019.74","12,238.75","12,019.74","858.01M","1.72%"
"12/30/2021","12,019.75","11,915.18","12,055.18","11,911.82","509.46M","0.88%"
"12/29/2021","11,915.18","11,907.70","12,016.12","11,895.90","809.41M","0.06%"
"12/28/2021","11,907.70","12,008.49","12,042.08","11,889.34","317.41M","-0.84%"
"12/27/2021","12,008.49","12,070.68","12,219.25","11,981.68","635.17M","-0.52%"
"12/24/2021","12,070.68","11,951.23","12,070.68","11,951.23","175.52M","1.00%"
"12/23/2021","11,951.23","11,814.37","12,049.59","11,814.37","204.24M","1.16%"
"12/22/2021","11,814.37","11,640.91","11,826.96","11,640.91","156.59M","1.49%"
"12/21/2021","11,640.91","11,650.10","11,712.77","11,454.14","181.53M","-0.08%"
"12/20/2021","11,650.10","11,753.54","11,831.85","11,622.78","239.87M","-0.88%"
"12/17/2021","11,753.44","11,678.65","11,830.74","11,609.80","314.09M","0.64%"
"12/16/2021","11,678.65","11,754.46","11,801.89","11,631.28","234.22M","-0.64%"
"12/15/2021","11,754.46","11,796.88","11,871.72","11,657.34","302.46M","-0.36%"
"12/14/2021","11,796.88","11,662.38","11,847.78","11,662.28","533.74M","1.15%"
"12/13/2021","11,662.38","11,393.48","11,711.65","11,393.46","909.21M","2.36%"
"12/10/2021","11,393.48","11,178.43","11,465.11","11,178.43","358.98M","1.92%"
"12/09/2021","11,178.43","11,021.07","11,206.90","10,956.75","490.52M","1.43%"
"12/08/2021","11,021.07","11,088.17","11,143.38","10,971.53","617.37M","-0.61%"
"12/07/2021","11,088.17","11,034.41","11,191.14","11,034.25","873.15M","0.49%"
"12/06/2021","11,034.41","10,988.32","11,105.87","10,919.60","252.97M","0.42%"
"12/03/2021","10,988.32","11,252.30","11,283.16","10,940.19","305.79M","-2.35%"
"12/02/2021","11,252.30","11,409.88","11,497.08","11,218.06","252.38M","-1.38%"
"12/01/2021","11,409.88","11,440.53","11,649.64","11,336.93","402.01M","-0.27%"
"11/30/2021","11,440.53","11,202.09","11,476.62","11,201.82","350.24M","2.13%"
"11/29/2021","11,202.09","11,197.68","11,318.24","11,149.72","343.29M","0.04%"
"11/26/2021","11,197.68","11,025.73","11,225.66","11,025.73","335.15M","1.56%"
"11/25/2021","11,025.73","10,910.06","11,073.18","10,886.70","459.28M","1.06%"
"11/24/2021","10,910.06","10,928.60","11,071.90","10,906.37","316.84M","-0.17%"
"11/23/2021","10,928.60","10,817.24","10,960.17","10,816.02","216.22M","1.03%"
"11/22/2021","10,817.24","10,658.72","10,880.15","10,547.43","223.97M","1.49%"
"11/19/2021","10,658.72","11,024.89","11,092.48","10,619.25","322.26M","-3.32%"
"11/17/2021","11,024.89","11,008.33","11,117.79","10,829.55","384.57M","0.15%"
"11/16/2021","11,008.33","10,752.82","11,047.41","10,747.10","538.76M","2.38%"
"11/15/2021","10,752.82","10,666.54","10,798.97","10,353.54","316.09M","0.81%"
"11/12/2021","10,666.54","10,686.37","10,789.69","10,647.55","212.85M","-0.19%"
"11/11/2021","10,686.37","10,522.60","10,782.94","10,522.60","347.53M","1.56%"
"11/10/2021","10,522.60","10,361.80","10,556.39","10,347.42","364.02M","1.55%"
"11/09/2021","10,361.80","10,621.40","10,904.37","10,209.65","673.08M","-2.44%"
"11/08/2021","10,621.40","10,632.21","10,728.46","10,090.78","375.29M","-0.10%"
"11/05/2021","10,632.21","10,412.02","10,693.75","10,411.79","212.05M","2.11%"
"11/03/2021","10,412.02","10,271.71","10,518.35","10,271.71","188.35M","1.37%"
"11/02/2021","10,271.71","10,132.12","10,321.93","10,084.16","117.56M","1.38%"
"11/01/2021","10,132.12","10,162.93","10,235.90","10,102.84","96.50M","-0.30%"
"10/29/2021","10,162.93","10,137.85","10,182.40","10,055.09","121.27M","0.25%"
"10/28/2021","10,137.85","10,146.90","10,204.09","10,121.90","142.36M","-0.09%"
"10/27/2021","10,146.90","10,127.04","10,184.67","10,072.16","194.51M","0.20%"
"10/26/2021","10,127.04","10,046.80","10,147.69","10,042.19","272.31M","0.80%"
"10/25/2021","10,046.80","9,915.22","10,079.58","9,915.22","235.94M","1.33%"
"10/22/2021","9,915.22","9,881.50","10,001.58","9,881.50","149.48M","0.34%"
"10/21/2021","9,881.50","9,709.14","9,923.31","9,709.14","154.47M","1.78%"
"10/18/2021","9,709.14","9,623.81","9,732.90","9,623.28","159.88M","0.89%"
"10/15/2021","9,623.81","9,621.65","9,686.18","9,614.88","142.82M","0.02%"
"10/14/2021","9,621.65","9,497.49","9,632.92","9,497.49","105.39M","1.31%"
"10/13/2021","9,497.49","9,640.36","9,644.59","9,482.56","146.83M","-1.48%"
"10/12/2021","9,640.36","9,649.26","9,684.04","9,629.96","98.50M","-0.09%"
"10/11/2021","9,649.26","9,678.89","9,711.55","9,618.97","115.42M","-0.31%"
"10/08/2021","9,678.89","9,671.00","9,705.26","9,628.55","177.67M","0.08%"
"10/07/2021","9,671.00","9,626.45","9,687.95","9,582.98","239.04M","0.46%"
"10/06/2021","9,626.45","9,533.64","9,643.16","9,533.64","296.68M","0.97%"
"10/05/2021","9,533.64","9,542.33","9,605.81","9,496.13","294.09M","-0.09%"
"10/04/2021","9,542.33","9,442.32","9,553.26","9,393.03","228.35M","1.06%"
"10/01/2021","9,442.30","9,459.94","9,524.12","9,427.85","519.97M","-0.19%"
"09/30/2021","9,459.94","9,433.77","9,510.13","9,395.16","284.46M","0.28%"
"09/29/2021","9,433.77","9,339.28","9,447.62","9,327.16","238.45M","1.01%"
"09/28/2021","9,339.28","9,269.65","9,453.34","9,267.89","263.59M","0.75%"
"09/27/2021","9,269.65","8,940.11","9,306.38","8,938.23","202.76M","3.69%"
"09/24/2021","8,940.11","8,830.35","8,963.05","8,830.35","135.16M","1.24%"
"09/23/2021","8,830.35","8,788.05","8,880.69","8,781.56","100.19M","0.48%"
"09/22/2021","8,788.05","8,770.39","8,836.85","8,766.53","88.71M","0.20%"
"09/21/2021","8,770.39","8,801.95","8,804.19","8,725.42","106.65M","-0.36%"
"09/17/2021","8,801.95","8,848.04","8,868.41","8,752.96","153.16M","-0.52%"
"09/16/2021","8,848.04","8,931.21","9,000.63","8,830.55","215.50M","-0.93%"
"09/15/2021","8,931.21","8,692.60","8,961.41","8,692.54","293.30M","2.74%"
"09/14/2021","8,692.60","8,536.88","8,737.63","8,536.83","148.75M","1.82%"
"09/13/2021","8,536.88","8,865.30","8,868.69","8,503.55","228.16M","-3.70%"
"09/10/2021","8,865.30","8,986.40","9,081.81","8,838.95","248.63M","-1.35%"
"09/09/2021","8,986.40","8,764.21","9,014.65","8,724.18","265.31M","2.54%"
"09/08/2021","8,764.21","9,092.74","9,130.44","8,651.21","489.72M","-3.61%"
"09/07/2021","9,092.74","9,227.88","9,277.32","9,046.78","504.83M","-1.46%"
"09/06/2021","9,227.88","9,316.65","9,327.08","9,192.55","874.37M","-0.95%"
"09/03/2021","9,316.65","9,335.98","9,425.62","9,296.31","639.86M","-0.21%"
"09/02/2021","9,335.98","9,163.13","9,359.52","9,163.13","462.51M","1.89%"
"09/01/2021","9,163.13","8,997.60","9,201.58","8,997.60","484.17M","1.84%"
"08/31/2021","8,997.60","8,894.44","9,042.20","8,831.79","328.88M","1.16%"
"08/30/2021","8,894.44","8,931.33","9,126.02","8,858.82","650.17M","-0.41%"
"08/27/2021","8,931.33","8,920.71","9,079.74","8,874.69","648.61M","0.12%"
"08/26/2021","8,920.71","8,756.63","8,964.68","8,756.63","285.41M","1.87%"
"08/25/2021","8,756.63","8,667.95","8,944.02","8,663.11","287.85M","1.02%"
"08/24/2021","8,667.95","8,479.65","8,719.22","8,479.65","421.44M","2.22%"
"08/23/2021","8,479.65","8,240.06","8,509.13","8,239.88","398.73M","2.91%"
"08/20/2021","8,240.06","8,260.08","8,315.23","8,207.55","225.38M","-0.24%"
"08/19/2021","8,260.08","8,342.85","8,443.03","8,228.87","310.91M","-0.99%"
"08/18/2021","8,342.85","8,134.52","8,366.81","8,134.39","289.19M","2.56%"
"08/17/2021","8,134.52","7,937.28","8,161.92","7,937.28","158.54M","2.48%"
"08/16/2021","7,937.28","7,996.04","8,018.46","7,928.38","56.39M","-0.73%"
"08/13/2021","7,996.04","8,002.13","8,034.73","7,969.38","162.72M","0.19%"
"08/12/2021","7,980.91","8,108.38","8,108.97","7,964.04","208.38M","-1.42%"
"08/11/2021","8,095.57","8,088.43","8,102.47","8,063.92","121.37M","0.31%"
"08/10/2021","8,070.88","8,125.79","8,141.23","8,066.33","186.58M","-0.38%"
"08/09/2021","8,101.39","8,111.37","8,124.49","8,040.32","187.66M","0.03%"
"08/06/2021","8,099.12","7,994.58","8,110.55","7,976.65","182.18M","1.09%"
"08/05/2021","8,011.94","8,189.67","8,210.31","8,011.94","242.68M","-2.42%"
"08/04/2021","8,210.31","8,255.72","8,273.78","8,197.87","245.01M","-0.15%"
"08/03/2021","8,222.55","8,168.22","8,239.34","8,148.02","282.30M","0.91%"
"08/02/2021","8,148.02","8,135.26","8,169.39","8,113.56","311.26M","0.34%"
"07/30/2021","8,120.48","8,161.10","8,163.72","8,115.27","108.58M","-0.25%"
"07/29/2021","8,140.76","8,108.11","8,147.21","8,096.98","142.32M","0.54%"
"07/28/2021","8,096.98","8,097.82","8,110.21","8,075.25","75.13M","0.05%"
"07/27/2021","8,092.98","8,123.16","8,147.04","8,082.26","146.61M","-0.37%"
"07/26/2021","8,122.73","8,160.19","8,218.67","8,112.17","153.16M","-0.17%"
"07/22/2021","8,136.76","8,077.29","8,146.61","8,064.14","285.79M","0.85%"
"07/20/2021","8,068.33","8,039.04","8,079.26","8,022.24","310.16M","0.57%"
"07/19/2021","8,022.55","8,002.64","8,034.46","7,966.95","439.04M","0.70%"
"07/16/2021","7,966.95","7,999.16","8,024.45","7,964.01","219.11M","-0.24%"
"07/15/2021","7,986.45","7,945.20","8,004.08","7,939.35","114.22M","0.59%"
"07/14/2021","7,939.35","7,925.40","7,948.43","7,903.88","126.64M","0.33%"
"07/13/2021","7,913.47","7,883.78","7,926.02","7,866.47","122.78M","0.60%"
"07/12/2021","7,866.47","7,861.13","7,895.03","7,850.29","120.81M","0.18%"
"07/09/2021","7,852.19","7,820.77","7,865.68","7,811.61","446.94M","0.52%"
"07/08/2021","7,811.61","7,814.38","7,847.65","7,809.38","48.73M","0.03%"
"07/07/2021","7,809.38","7,772.90","7,835.91","7,772.90","55.89M","0.22%"
"07/06/2021","7,792.21","7,804.49","7,861.18","7,778.36","63.47M","-0.03%"
"07/05/2021","7,794.21","7,748.55","7,813.86","7,744.67","43.70M","0.62%"
"07/02/2021","7,746.56","7,733.04","7,762.84","7,630.37","53.02M","0.23%"
"07/01/2021","7,728.61","7,841.67","7,862.40","7,722.65","73.65M","-1.39%"
"06/30/2021","7,837.76","7,866.69","7,946.14","7,698.33","87.15M","-0.24%"
"06/29/2021","7,856.64","7,898.30","7,956.01","7,856.64","60.60M","-0.27%"
"06/28/2021","7,877.84","7,855.66","7,903.00","7,809.15","50.83M","0.88%"
"06/25/2021","7,809.15","7,744.04","7,827.64","7,742.14","50.06M","0.87%"
"06/23/2021","7,742.14","7,728.58","7,766.63","7,634.78","62.24M","-0.02%"
"06/22/2021","7,743.71","7,756.25","7,779.58","7,723.34","67.66M","0.22%"
"06/21/2021","7,726.73","7,735.87","7,757.09","7,715.46","62.50M","0.15%"
"06/18/2021","7,715.46","7,669.32","7,720.42","7,659.00","73.92M","0.74%"
"06/17/2021","7,659.00","7,654.63","7,680.55","7,641.19","165.93M","0.23%"
"06/16/2021","7,641.19","7,630.42","7,665.32","7,605.53","88.24M","0.47%"
"06/15/2021","7,605.53","7,590.55","7,622.13","7,582.27","67.97M","0.31%"
"06/14/2021","7,582.27","7,620.51","7,625.85","7,551.91","68.98M","-0.37%"
"06/11/2021","7,610.30","7,604.96","7,629.27","7,567.06","103.81M","0.12%"
"06/10/2021","7,601.16","7,569.70","7,621.13","7,564.26","140.89M","0.49%"
"06/09/2021","7,564.26","7,545.51","7,575.04","7,540.36","84.00M","0.29%"
"06/08/2021","7,542.20","7,598.41","7,600.28","7,535.58","97.89M","-0.65%"
"06/07/2021","7,591.90","7,576.00","7,604.54","7,557.79","114.91M","0.32%"
"06/04/2021","7,567.38","7,533.72","7,586.14","7,516.20","96.27M","0.68%"
"06/03/2021","7,516.20","7,451.61","7,528.81","7,430.06","82.09M","1.07%"
"06/02/2021","7,436.55","7,465.42","7,469.67","7,418.41","75.68M","-0.19%"
"06/01/2021","7,450.54","7,431.81","7,457.35","7,403.44","110.89M","0.64%"
"05/31/2021","7,403.44","7,367.50","7,414.34","7,333.42","119.55M","0.95%"
"05/28/2021","7,333.42","7,295.51","7,349.05","7,278.24","147.66M","0.76%"
"05/25/2021","7,278.24","7,238.14","7,286.44","7,233.58","51.29M","0.62%"
"05/24/2021","7,233.58","7,230.83","7,250.63","7,182.57","101.03M","0.18%"
"05/21/2021","7,220.72","7,324.99","7,328.24","7,154.42","234.73M","-1.00%"
"05/20/2021","7,293.59","7,356.94","7,357.18","7,288.44","116.87M","-0.65%"
"05/19/2021","7,341.03","7,366.37","7,373.92","7,309.13","143.65M","-0.19%"
"05/18/2021","7,355.14","7,359.08","7,361.92","7,305.43","139.83M","0.07%"
"05/17/2021","7,350.14","7,247.56","7,362.75","7,228.23","147.83M","1.69%"
"05/13/2021","7,228.23","7,147.73","7,233.49","7,147.45","61.40M","0.93%"
"05/12/2021","7,161.77","7,147.09","7,193.03","7,143.38","94.62M","0.26%"
"05/11/2021","7,143.38","7,123.43","7,182.21","7,123.43","84.25M","0.11%"
"05/10/2021","7,135.80","7,244.85","7,246.73","7,130.58","153.30M","-1.47%"
"05/07/2021","7,242.00","7,188.91","7,255.67","7,186.98","124.76M","0.75%"
"05/06/2021","7,188.09","7,153.11","7,231.29","7,145.97","85.22M","0.59%"
"05/05/2021","7,145.97","7,115.16","7,163.95","7,111.45","74.23M","0.49%"
"05/04/2021","7,111.45","7,227.43","7,235.83","7,111.13","195.47M","-1.44%"
"05/03/2021","7,215.60","7,202.81","7,236.68","7,194.85","209.54M","0.10%"
"04/30/2021","7,208.20","7,201.98","7,234.62","7,191.95","42.35M","-0.12%"
"04/29/2021","7,216.70","7,267.24","7,296.60","7,192.39","100.14M","-0.32%"
"04/28/2021","7,239.94","7,055.58","7,259.84","7,055.41","107.30M","2.45%"
"04/27/2021","7,066.70","7,171.51","7,232.65","7,063.97","105.69M","-2.29%"
"04/23/2021","7,232.65","7,280.46","7,327.91","7,202.15","103.86M","-1.30%"
"04/22/2021","7,327.91","7,448.29","7,448.29","7,313.32","139.32M","-1.42%"
"04/21/2021","7,433.44","7,328.23","7,456.25","7,316.15","128.81M","1.06%"
"04/20/2021","7,355.11","7,557.23","7,558.29","7,325.80","197.07M","-2.63%"
