"Date","Price","Open","High","Low","Vol.","Change %"
"09/05/2012","5,372.13","5,335.47","5,376.47","5,322.48","160.50M","0.84%"
"09/04/2012","5,327.22","5,256.51","5,351.26","5,250.99","178.61M","1.45%"
"09/03/2012","5,250.99","5,186.35","5,269.98","5,180.15","114.88M","1.37%"
"08/30/2012","5,180.15","5,115.69","5,182.26","5,111.80","46.72M","1.29%"
"08/29/2012","5,114.15","5,108.59","5,127.64","5,089.05","44.22M","0.23%"
"08/28/2012","5,102.65","5,075.33","5,112.16","5,073.10","60.46M","0.58%"
"08/27/2012","5,073.10","5,019.40","5,080.93","5,012.84","33.42M","1.20%"
"08/24/2012","5,012.84","5,038.15","5,040.90","5,012.84","8.98M","-0.50%"
"08/23/2012","5,038.15","5,032.23","5,059.51","5,027.40","34.01M","0.21%"
"08/22/2012","5,027.40","4,945.45","5,027.40","4,945.13","45.98M","1.66%"
"08/21/2012","4,945.13","4,950.68","4,975.80","4,944.61","21.06M","-0.09%"
"08/20/2012","4,949.46","4,929.77","4,963.75","4,927.13","95.87M","0.45%"
"08/17/2012","4,927.13","4,908.03","4,932.52","4,907.88","12.13M","0.38%"
"08/16/2012","4,908.72","4,938.22","4,939.66","4,908.72","20.89M","-0.63%"
"08/15/2012","4,939.66","4,908.12","4,965.56","4,908.12","21.90M","0.64%"
"08/14/2012","4,908.19","4,846.18","4,913.60","4,845.39","23.19M","1.27%"
"08/13/2012","4,846.45","4,858.97","4,862.46","4,842.89","12.81M","-0.16%"
"08/10/2012","4,854.22","4,854.25","4,861.74","4,845.50","12.66M","0.05%"
"08/09/2012","4,851.88","4,890.04","4,897.52","4,851.88","40.36M","-0.78%"
"08/08/2012","4,889.87","4,898.77","4,900.12","4,877.97","11.24M","-0.17%"
"08/07/2012","4,898.22","4,928.16","4,932.24","4,898.22","10.90M","-0.61%"
"08/06/2012","4,928.50","4,937.82","4,943.61","4,920.49","8.55M","-0.06%"
"08/03/2012","4,931.47","4,957.98","4,960.05","4,908.23","11.51M","-0.58%"
"08/02/2012","4,960.05","4,945.32","4,982.42","4,944.86","26.37M","0.31%"
"07/31/2012","4,944.86","4,934.26","4,946.88","4,929.69","77.95M","0.19%"
"07/30/2012","4,935.51","4,937.16","4,956.65","4,926.79","27.96M","0.05%"
"07/27/2012","4,933.09","4,875.82","4,933.09","4,875.18","26.68M","1.17%"
"07/26/2012","4,876.19","4,888.51","4,889.14","4,872.33","25.95M","-0.16%"
"07/25/2012","4,883.88","4,875.49","4,887.87","4,851.20","20.54M","0.20%"
"07/24/2012","4,874.36","4,881.48","4,885.67","4,862.78","16.96M","-0.15%"
"07/23/2012","4,881.77","4,889.39","4,891.23","4,875.68","10.49M","-0.13%"
"07/20/2012","4,888.22","4,892.79","4,905.76","4,881.07","28.38M","-0.06%"
"07/19/2012","4,891.11","4,824.10","4,891.11","4,822.64","54.68M","1.42%"
"07/18/2012","4,822.64","4,852.35","4,853.30","4,822.64","15.21M","-0.63%"
"07/17/2012","4,853.03","4,880.92","4,887.04","4,844.46","11.93M","-0.55%"
"07/16/2012","4,880.10","4,868.53","4,880.10","4,857.96","15.78M","0.26%"
"07/13/2012","4,867.52","4,872.41","4,896.94","4,867.52","18.43M","-0.09%"
"07/12/2012","4,872.06","4,868.39","4,876.99","4,863.02","14.34M","0.08%"
"07/11/2012","4,868.39","4,905.94","4,906.81","4,868.39","21.55M","-0.76%"
"07/10/2012","4,905.60","4,925.12","4,930.96","4,902.72","23.13M","-0.40%"
"07/09/2012","4,925.06","4,929.80","4,940.14","4,907.46","7.55M","-0.07%"
"07/06/2012","4,928.64","4,924.89","4,931.21","4,919.70","23.02M","0.08%"
"07/05/2012","4,924.61","4,947.39","4,953.07","4,906.31","25.66M","-0.44%"
"07/04/2012","4,946.58","4,955.40","4,960.18","4,933.19","14.28M","-0.13%"
"07/02/2012","4,952.93","4,966.58","4,971.35","4,951.58","7.82M","-0.26%"
"06/29/2012","4,965.77","4,955.20","4,967.31","4,953.37","17.12M","0.20%"
"06/28/2012","4,955.91","4,997.49","5,015.95","4,955.91","32.98M","-0.80%"
"06/27/2012","4,995.69","4,989.23","5,016.75","4,987.31","25.88M","0.11%"
"06/26/2012","4,989.99","4,992.09","5,003.69","4,972.71","91.13M","-0.01%"
"06/25/2012","4,990.43","5,039.36","5,051.28","4,990.43","106.00M","-0.97%"
"06/22/2012","5,039.15","5,066.98","5,068.55","5,017.96","29.82M","-0.06%"
"06/21/2012","5,042.07","5,079.17","5,083.56","5,028.22","45.09M","-0.71%"
"06/20/2012","5,078.06","5,059.29","5,078.06","5,059.29","68.66M","0.37%"
"06/19/2012","5,059.29","4,998.05","5,060.32","4,985.78","39.15M","1.22%"
"06/18/2012","4,998.10","4,995.48","5,009.36","4,938.01","23.61M","0.14%"
"06/15/2012","4,991.21","4,928.28","5,026.51","4,923.02","64.45M","1.39%"
"06/14/2012","4,923.02","4,848.97","4,932.34","4,844.79","41.11M","1.61%"
"06/13/2012","4,844.79","4,808.04","4,857.56","4,807.55","14.52M","0.77%"
"06/12/2012","4,807.55","4,812.77","4,823.96","4,807.55","12.40M","-0.08%"
"06/11/2012","4,811.44","4,799.55","4,830.57","4,798.70","12.04M","0.27%"
"06/08/2012","4,798.70","4,755.87","4,798.70","4,751.76","12.42M","0.86%"
"06/07/2012","4,757.98","4,743.02","4,774.36","4,737.75","21.18M","0.43%"
"06/06/2012","4,737.75","4,748.65","4,766.66","4,725.57","19.15M","-0.23%"
"06/05/2012","4,748.60","4,891.63","4,894.46","4,748.60","21.69M","-2.80%"
"06/01/2012","4,885.18","4,832.57","4,885.18","4,832.15","27.29M","1.10%"
"05/31/2012","4,832.15","4,866.24","4,884.57","4,815.62","19.47M","-0.68%"
"05/30/2012","4,865.12","4,813.74","4,870.55","4,810.30","24.31M","1.08%"
"05/29/2012","4,813.26","4,935.94","4,944.08","4,803.57","38.85M","-2.47%"
"05/28/2012","4,935.01","5,011.10","5,040.79","4,919.01","19.70M","-1.49%"
"05/25/2012","5,009.67","5,019.07","5,033.43","5,002.74","12.23M","-0.19%"
"05/24/2012","5,019.12","5,048.53","5,061.05","5,019.12","31.47M","-0.57%"
"05/23/2012","5,048.11","5,156.01","5,156.05","5,045.45","25.42M","-2.09%"
"05/22/2012","5,155.61","5,208.28","5,216.13","5,155.61","17.78M","-1.00%"
"05/21/2012","5,207.72","5,224.56","5,243.78","5,205.81","9.47M","-0.28%"
"05/18/2012","5,222.09","5,222.27","5,228.55","5,209.91","15.64M","0.01%"
"05/17/2012","5,221.53","5,219.99","5,234.05","5,210.64","22.42M","0.15%"
"05/16/2012","5,213.68","5,127.00","5,229.78","5,125.86","46.87M","1.71%"
"05/15/2012","5,125.86","5,117.14","5,137.00","5,116.31","30.91M","0.19%"
"05/14/2012","5,116.31","5,110.27","5,151.82","5,108.56","18.47M","0.15%"
"05/11/2012","5,108.56","5,162.81","5,166.27","5,102.99","26.17M","-1.07%"
"05/10/2012","5,163.94","5,256.92","5,260.94","5,163.94","22.18M","-1.77%"
"05/09/2012","5,256.79","5,297.36","5,310.69","5,255.31","34.00M","-0.73%"
"05/08/2012","5,295.60","5,380.98","5,389.72","5,295.60","26.19M","-1.49%"
"05/04/2012","5,375.44","5,390.39","5,400.00","5,369.09","25.12M","-0.26%"
"05/03/2012","5,389.47","5,418.81","5,421.77","5,389.47","20.77M","-0.51%"
"05/02/2012","5,417.17","5,423.44","5,434.36","5,410.81","36.70M","-0.04%"
"04/30/2012","5,419.20","5,440.22","5,444.32","5,406.08","60.41M","-0.39%"
"04/27/2012","5,440.52","5,445.08","5,452.21","5,426.95","34.25M","-0.25%"
"04/26/2012","5,454.11","5,441.88","5,462.19","5,435.87","20.78M","0.26%"
"04/25/2012","5,440.01","5,442.24","5,458.42","5,440.01","21.93M","-0.03%"
"04/24/2012","5,441.53","5,455.11","5,463.86","5,433.84","16.49M","-0.25%"
"04/23/2012","5,455.06","5,461.42","5,513.76","5,455.06","25.79M","-0.04%"
"04/20/2012","5,457.13","5,522.82","5,560.82","5,457.13","46.18M","-1.12%"
"04/19/2012","5,518.72","5,409.36","5,536.08","5,407.47","23.56M","2.06%"
"04/18/2012","5,407.47","5,411.54","5,426.86","5,391.86","56.25M","-0.09%"
"04/17/2012","5,412.44","5,434.95","5,438.49","5,411.55","11.86M","-0.41%"
"04/16/2012","5,434.80","5,424.99","5,450.83","5,422.27","8.11M","0.17%"
"04/11/2012","5,425.73","5,392.12","5,425.73","5,392.02","12.90M","0.62%"
"04/10/2012","5,392.34","5,413.11","5,426.07","5,392.34","13.05M","-0.38%"
"04/09/2012","5,413.12","5,423.25","5,432.27","5,405.52","9.28M","-0.19%"
"04/05/2012","5,423.25","5,400.46","5,448.20","5,400.46","24.86M","0.41%"
"04/04/2012","5,400.91","5,430.89","5,453.49","5,400.91","38.17M","-0.29%"
"04/03/2012","5,416.65","5,400.06","5,430.19","5,382.36","38.74M","0.33%"
"04/02/2012","5,398.70","5,425.33","5,433.11","5,398.70","67.17M","-0.40%"
"03/30/2012","5,420.20","5,412.36","5,436.50","5,407.64","34.77M","0.15%"
"03/29/2012","5,412.04","5,417.05","5,435.81","5,407.65","59.96M","-0.08%"
"03/28/2012","5,416.57","5,425.00","5,445.00","5,417.00","16.62M","-0.16%"
"03/27/2012","5,425.00","5,435.80","5,472.92","5,425.00","30.70M","-0.11%"
"03/26/2012","5,430.96","5,425.10","5,444.47","5,422.33","29.72M","0.16%"
"03/23/2012","5,422.33","5,349.70","5,423.70","5,347.97","39.72M","1.36%"
"03/22/2012","5,349.70","5,384.10","5,396.35","5,347.20","15.00M","-0.64%"
"03/21/2012","5,384.10","5,414.02","5,415.70","5,374.59","18.09M","-0.55%"
"03/20/2012","5,414.02","5,449.46","5,462.40","5,414.02","27.11M","-0.65%"
"03/19/2012","5,449.46","5,449.05","5,486.13","5,444.64","38.78M","0.01%"
"03/16/2012","5,449.05","5,397.20","5,462.52","5,391.97","113.45M","0.96%"
"03/15/2012","5,397.20","5,418.07","5,422.98","5,397.20","14.21M","-0.39%"
"03/14/2012","5,418.07","5,423.26","5,434.84","5,407.39","45.39M","-0.10%"
"03/13/2012","5,423.26","5,424.46","5,437.99","5,408.90","14.84M","-0.02%"
"03/12/2012","5,424.46","5,456.27","5,483.89","5,424.46","18.07M","-0.58%"
"03/09/2012","5,456.27","5,456.51","5,473.03","5,452.12","16.31M","0.00%"
"03/08/2012","5,456.51","5,477.67","5,480.69","5,433.59","14.07M","-0.39%"
"03/06/2012","5,477.67","5,464.81","5,486.43","5,455.14","17.32M","0.24%"
"03/05/2012","5,464.81","5,460.19","5,473.80","5,442.46","23.24M","0.08%"
"03/02/2012","5,460.19","5,469.68","5,498.13","5,460.19","15.04M","-0.17%"
"03/01/2012","5,469.68","5,458.09","5,484.27","5,458.09","27.36M","0.21%"
"02/29/2012","5,458.09","5,431.67","5,471.13","5,430.05","26.00M","0.49%"
"02/28/2012","5,431.67","5,476.59","5,490.79","5,431.67","63.75M","-0.82%"
"02/27/2012","5,476.59","5,566.30","5,583.80","5,467.81","21.22M","-1.61%"
"02/24/2012","5,566.30","5,507.60","5,566.30","5,507.60","20.64M","1.07%"
"02/23/2012","5,507.60","5,420.97","5,536.90","5,420.97","88.21M","1.60%"
"02/22/2012","5,420.97","5,308.51","5,433.15","5,307.58","83.88M","2.12%"
"02/21/2012","5,308.51","5,285.17","5,330.53","5,282.66","39.42M","0.44%"
"02/17/2012","5,285.17","5,279.09","5,389.20","5,248.32","95.47M","0.12%"
"02/16/2012","5,279.09","5,023.80","5,305.57","5,023.80","87.11M","5.08%"
"02/15/2012","5,023.80","5,009.96","5,107.85","4,968.05","71.41M","0.28%"
"02/14/2012","5,009.96","5,199.98","5,211.68","4,962.44","85.54M","-3.65%"
"02/13/2012","5,199.98","5,316.99","5,334.80","5,070.99","69.50M","-2.20%"
"02/09/2012","5,316.99","5,442.25","5,458.58","5,302.75","38.28M","-2.30%"
"02/08/2012","5,442.25","5,562.87","5,587.10","5,442.25","46.49M","-2.14%"
"02/06/2012","5,561.43","5,464.81","5,486.43","5,455.14","25.30M","-0.45%"
"02/03/2012","5,586.39","5,605.49","5,615.95","5,588.55","19.59M","-0.34%"
"02/02/2012","5,605.49","5,682.33","5,686.26","5,605.49","47.71M","-1.35%"
"02/01/2012","5,682.33","5,693.92","5,713.48","5,680.91","48.72M","-0.20%"
"01/31/2012","5,693.92","5,755.56","5,785.63","5,693.17","34.27M","-1.07%"
"01/30/2012","5,755.56","5,725.44","5,827.49","5,725.44","45.99M","0.53%"
"01/27/2012","5,725.44","5,592.86","5,772.42","5,592.83","59.10M","2.38%"
"01/26/2012","5,592.40","5,556.29","5,621.69","5,556.20","51.95M","0.65%"
"01/25/2012","5,556.29","5,535.67","5,589.02","5,504.42","40.83M","0.36%"
"01/24/2012","5,536.09","5,663.09","5,688.87","5,450.73","76.52M","-2.24%"
"01/23/2012","5,663.09","5,781.13","5,799.34","5,663.09","61.00M","-2.04%"
"01/20/2012","5,781.13","5,786.60","5,818.97","5,781.13","51.35M","-0.09%"
"01/19/2012","5,786.60","5,846.41","5,860.63","5,786.60","54.52M","-1.02%"
"01/18/2012","5,846.41","5,924.61","5,940.77","5,846.41","68.83M","-1.32%"
"01/17/2012","5,924.61","5,929.34","6,040.86","5,924.61","104.13M","-0.08%"
"01/13/2012","5,929.34","5,942.47","5,993.20","5,929.34","85.73M","-0.22%"
"01/12/2012","5,942.47","5,865.06","5,955.27","5,860.58","85.16M","1.32%"
"01/11/2012","5,865.06","5,865.06","5,860.58","5,860.58","24.95M","0.09%"
"01/10/2012","5,859.67","5,872.92","5,885.36","5,855.68","20.58M","-0.23%"
"01/09/2012","5,872.94","5,930.52","5,934.73","5,870.50","11.51M","-0.97%"
"01/06/2012","5,930.52","5,939.75","5,943.45","5,928.75","17.91M","-0.16%"
"01/05/2012","5,939.75","5,972.75","5,976.43","5,938.30","12.15M","-0.55%"
"01/04/2012","5,972.75","6,035.65","6,043.71","5,969.15","18.15M","-1.04%"
"01/03/2012","6,035.65","6,075.01","6,086.41","6,033.11","31.80M","-0.65%"
"01/02/2012","6,074.87","6,074.52","6,108.77","6,066.98","13.02M","0.01%"
"12/30/2011","6,074.42","6,089.38","6,108.14","6,074.32","41.05M","-0.25%"
"12/29/2011","6,089.38","6,093.42","6,141.32","6,085.09","39.23M","-0.07%"
"12/28/2011","6,093.39","6,015.09","6,106.22","6,015.09","27.53M","1.30%"
"12/27/2011","6,015.09","5,982.58","6,022.23","5,982.58","16.35M","0.54%"
"12/23/2011","5,982.58","5,919.16","5,996.72","5,919.16","26.13M","1.07%"
"12/22/2011","5,919.35","5,842.83","5,940.21","5,842.16","15.91M","1.31%"
"12/21/2011","5,842.83","5,851.94","5,863.10","5,838.69","13.84M","-0.16%"
"12/20/2011","5,851.94","5,861.02","5,908.54","5,851.94","13.62M","-0.15%"
"12/19/2011","5,860.96","5,892.69","5,898.01","5,860.96","18.71M","-0.54%"
"12/16/2011","5,892.69","5,941.32","5,970.28","5,892.69","17.06M","-0.82%"
"12/15/2011","5,941.32","5,951.08","5,964.70","5,930.40","22.44M","-0.16%"
"12/14/2011","5,950.99","5,994.70","6,008.69","5,950.89","26.45M","-0.73%"
"12/13/2011","5,994.66","5,965.00","5,996.29","5,964.47","20.90M","0.50%"
"12/12/2011","5,965.00","5,996.44","6,007.61","5,965.00","20.68M","-0.52%"
"12/09/2011","5,996.44","6,027.19","6,034.99","5,992.77","19.19M","-0.51%"
"12/08/2011","6,027.19","6,030.00","6,056.09","6,021.93","17.65M","-0.03%"
"12/07/2011","6,028.79","5,988.65","6,035.82","5,988.65","35.46M","0.67%"
"12/06/2011","5,988.65","6,000.31","6,021.70","5,988.65","23.13M","-0.12%"
"12/05/2011","5,995.92","6,087.86","6,088.77","5,985.05","35.70M","-1.51%"
"12/02/2011","6,087.86","6,144.67","6,167.17","6,083.23","83.66M","-0.92%"
"12/01/2011","6,144.67","6,087.45","6,158.54","6,087.36","116.85M","0.94%"
"11/30/2011","6,087.40","6,020.08","6,106.94","5,975.51","74.19M","1.12%"
"11/29/2011","6,020.08","6,022.24","6,178.24","6,020.08","98.99M","-0.04%"
"11/28/2011","6,022.24","5,807.15","6,046.30","5,806.65","79.36M","3.73%"
"11/25/2011","5,805.76","5,866.28","5,882.41","5,686.14","106.32M","-1.04%"
"11/24/2011","5,866.75","6,035.36","6,052.81","5,863.12","87.37M","-2.79%"
"11/23/2011","6,035.36","6,060.84","6,075.51","6,035.36","38.70M","-0.42%"
"11/22/2011","6,060.95","6,120.16","6,138.41","6,051.04","41.80M","-0.96%"
"11/21/2011","6,119.86","6,140.49","6,172.21","6,118.12","29.30M","-0.34%"
"11/18/2011","6,140.52","6,092.52","6,173.56","6,092.51","86.35M","0.79%"
"11/17/2011","6,092.56","6,022.88","6,113.56","6,019.73","57.11M","1.16%"
"11/16/2011","6,022.88","6,092.29","6,134.19","6,011.85","91.18M","-1.14%"
"11/15/2011","6,092.30","6,239.97","6,249.97","6,072.32","47.73M","-2.36%"
"11/14/2011","6,239.52","6,332.47","6,352.80","6,224.48","43.13M","-1.47%"
"11/11/2011","6,332.47","6,316.87","6,339.75","6,307.42","13.59M","0.25%"
"11/09/2011","6,316.87","6,406.52","6,413.49","6,312.85","22.60M","-0.08%"
"11/08/2011","6,322.01","6,406.52","6,413.49","6,312.85","29.80M","-1.32%"
"11/04/2011","6,406.52","6,397.44","6,427.98","6,390.36","26.93M","0.14%"
"11/03/2011","6,397.44","6,452.28","6,489.56","6,396.45","48.55M","-0.85%"
"11/02/2011","6,452.28","6,281.85","6,490.91","6,281.85","122.75M","2.71%"
"11/01/2011","6,281.85","6,319.40","6,334.91","6,275.41","36.00M","-0.59%"
"10/31/2011","6,319.25","6,348.44","6,365.81","6,309.29","82.13M","-0.46%"
"10/28/2011","6,348.44","6,323.59","6,368.35","6,322.57","28.60M","0.39%"
"10/27/2011","6,323.59","6,346.05","6,371.93","6,312.76","34.30M","0.00%"
"10/26/2011","6,323.59","6,346.05","6,371.93","6,312.76","15.69M","-0.35%"
"10/25/2011","6,346.05","6,424.39","6,443.36","6,346.05","35.78M","-1.22%"
"10/24/2011","6,424.36","6,356.94","6,443.60","6,356.94","59.64M","1.06%"
"10/21/2011","6,356.94","6,282.01","6,391.72","6,282.01","57.11M","1.19%"
"10/20/2011","6,282.00","6,348.66","6,363.00","6,260.29","84.65M","-1.04%"
"10/19/2011","6,347.72","6,388.52","6,433.13","6,350.91","70.04M","-0.64%"
"10/18/2011","6,388.52","6,457.65","6,465.49","6,352.80","73.23M","-1.07%"
"10/17/2011","6,457.51","6,549.90","6,603.20","6,447.00","57.36M","-1.41%"
"10/14/2011","6,549.91","6,585.99","6,599.22","6,549.91","50.70M","-0.55%"
"10/13/2011","6,585.99","6,604.23","6,615.49","6,567.95","51.13M","-0.28%"
"10/12/2011","6,604.23","6,669.04","6,682.29","6,599.76","63.93M","-0.97%"
"10/10/2011","6,669.04","6,698.83","6,719.85","6,664.45","79.75M","-0.44%"
"10/07/2011","6,698.83","6,677.84","6,721.03","6,677.63","90.26M","0.31%"
"10/06/2011","6,677.84","6,706.46","6,722.77","6,672.99","73.19M","-0.43%"
"10/05/2011","6,706.48","6,721.45","6,745.23","6,693.89","87.35M","-0.22%"
"10/04/2011","6,721.54","6,783.42","6,800.24","6,721.54","79.05M","-0.91%"
"10/03/2011","6,783.39","6,783.64","6,807.61","6,782.92","72.04M","0.00%"
"09/30/2011","6,783.55","6,747.91","6,792.99","6,747.91","107.36M","0.53%"
"09/29/2011","6,747.91","6,710.67","6,754.36","6,705.87","96.57M","0.55%"
"09/28/2011","6,710.67","6,737.68","6,751.75","6,710.67","55.75M","-0.40%"
"09/27/2011","6,737.68","6,736.02","6,772.44","6,727.53","75.93M","0.02%"
"09/26/2011","6,736.02","6,734.60","6,780.75","6,728.05","88.80M","0.02%"
"09/23/2011","6,734.60","6,762.38","6,766.36","6,729.85","46.38M","-0.41%"
"09/22/2011","6,762.38","6,792.88","6,822.96","6,759.24","114.79M","-0.45%"
"09/21/2011","6,792.88","6,828.57","6,839.87","6,780.84","115.52M","-0.52%"
"09/20/2011","6,828.57","6,870.92","6,886.61","6,819.82","118.29M","-0.62%"
"09/16/2011","6,870.92","6,850.93","6,887.94","6,850.19","154.69M","0.29%"
"09/15/2011","6,850.93","6,895.61","6,904.77","6,846.85","87.68M","-0.65%"
"09/14/2011","6,895.61","6,930.06","6,949.13","6,870.44","117.69M","-0.50%"
"09/13/2011","6,930.04","6,967.63","6,981.89","6,928.01","297.30M","-0.54%"
"09/12/2011","6,967.62","6,990.33","7,019.49","6,954.61","191.80M","-0.32%"
"09/09/2011","6,990.33","6,991.60","7,016.52","6,979.02","173.38M","-0.02%"
"09/08/2011","6,991.60","6,997.96","7,017.89","6,989.59","162.04M","-0.09%"
"09/07/2011","6,997.86","6,956.21","7,001.68","6,955.83","164.09M","0.60%"
"09/06/2011","6,956.21","6,998.03","7,015.23","6,944.12","374.39M","-0.60%"
"09/05/2011","6,998.03","6,950.61","7,007.88","6,950.42","715.19M","0.68%"
"09/02/2011","6,950.61","6,953.85","6,982.75","6,947.03","302.97M","-0.01%"
"09/01/2011","6,951.50","6,879.29","6,971.41","6,879.26","175.07M","1.05%"
"08/30/2011","6,879.29","6,838.81","6,893.34","6,838.46","127.85M","0.61%"
"08/29/2011","6,837.35","6,852.96","6,899.31","6,831.03","83.51M","-0.23%"
"08/26/2011","6,852.96","6,839.20","6,898.97","6,839.20","62.87M","0.20%"
"08/25/2011","6,839.20","6,812.71","6,880.07","6,812.71","63.89M","0.39%"
"08/24/2011","6,812.71","6,861.73","6,875.66","6,812.71","47.79M","-0.71%"
"08/23/2011","6,861.73","6,928.03","6,940.78","6,849.63","79.76M","-0.96%"
"08/22/2011","6,928.03","6,951.64","6,985.12","6,913.71","84.24M","-0.34%"
"08/19/2011","6,951.64","7,030.85","7,033.85","6,943.59","138.68M","-1.13%"
"08/18/2011","7,030.85","7,014.16","7,063.92","7,011.80","196.75M","0.24%"
"08/17/2011","7,014.11","7,050.74","7,142.95","7,001.84","203.48M","-0.52%"
"08/16/2011","7,050.74","6,837.08","7,072.53","6,837.08","127.52M","3.13%"
"08/15/2011","6,836.53","6,833.06","6,872.84","6,825.57","60.37M","0.05%"
"08/12/2011","6,833.06","6,767.09","6,851.07","6,767.09","124.69M","0.97%"
"08/11/2011","6,767.09","6,819.90","6,822.75","6,760.81","113.81M","-0.77%"
"08/10/2011","6,819.90","6,750.19","6,823.71","6,750.19","127.41M","1.03%"
"08/09/2011","6,750.19","6,806.97","6,818.76","6,746.41","117.15M","-0.83%"
"08/08/2011","6,806.97","6,751.29","6,815.77","6,631.78","73.37M","0.82%"
"08/05/2011","6,751.29","6,805.78","6,805.92","6,729.17","61.46M","-0.86%"
"08/04/2011","6,809.78","6,812.59","6,819.82","6,788.30","69.53M","-0.04%"
"08/03/2011","6,812.59","6,820.33","6,836.08","6,796.55","72.54M","-0.10%"
"08/02/2011","6,819.58","6,854.14","6,906.67","6,808.84","99.49M","-0.50%"
"08/01/2011","6,854.14","6,845.41","6,934.25","6,801.97","122.42M","0.13%"
"07/29/2011","6,845.38","6,653.69","6,860.02","6,653.69","102.63M","2.88%"
"07/28/2011","6,653.57","6,505.56","6,682.06","6,505.56","55.18M","2.28%"
"07/27/2011","6,505.56","6,493.58","6,519.16","6,483.60","191.25M","0.18%"
"07/26/2011","6,493.58","6,434.34","6,537.91","6,413.11","157.52M","0.92%"
"07/25/2011","6,434.34","6,537.25","6,585.28","6,434.34","48.11M","-1.57%"
"07/22/2011","6,537.25","6,600.46","6,642.65","6,467.29","76.85M","-0.94%"
"07/21/2011","6,598.97","6,682.46","6,717.53","6,592.60","50.47M","-1.25%"
"07/20/2011","6,682.46","6,675.70","6,715.69","6,665.15","46.24M","0.10%"
"07/19/2011","6,675.70","6,744.19","6,759.24","6,666.85","57.69M","-1.02%"
"07/18/2011","6,744.19","6,777.03","6,825.80","6,738.98","62.11M","-0.48%"
"07/15/2011","6,777.03","6,715.81","6,788.83","6,715.65","85.06M","0.91%"
"07/13/2011","6,715.67","6,663.64","6,743.19","6,661.86","113.53M","0.78%"
"07/12/2011","6,663.64","6,767.59","6,788.68","6,641.51","100.22M","-1.54%"
"07/11/2011","6,767.59","6,911.98","6,916.69","6,762.03","89.32M","-2.09%"
"07/08/2011","6,911.98","6,918.41","7,041.72","6,898.58","91.40M","-0.09%"
"07/07/2011","6,918.41","6,884.06","7,029.11","6,884.06","75.73M","0.50%"
"07/06/2011","6,884.06","6,862.82","6,896.25","6,862.82","53.54M","0.31%"
"07/05/2011","6,862.79","6,816.74","6,878.23","6,803.62","47.39M","0.68%"
"07/04/2011","6,816.74","6,844.71","6,954.32","6,813.32","56.65M","-0.41%"
"07/01/2011","6,844.71","6,826.15","6,867.63","6,826.15","54.50M","0.27%"
"06/30/2011","6,825.94","6,879.00","6,912.12","6,818.38","72.01M","-0.76%"
"06/29/2011","6,878.16","6,862.83","6,897.08","6,842.07","85.03M","0.22%"
"06/28/2011","6,862.83","6,895.30","6,922.94","6,862.81","84.07M","-0.46%"
"06/27/2011","6,894.26","6,897.02","6,916.01","6,886.43","91.86M","0.02%"
"06/24/2011","6,892.56","6,871.68","6,922.14","6,870.82","129.80M","0.30%"
"06/23/2011","6,871.68","6,927.82","7,019.10","6,861.18","115.41M","-0.81%"
"06/22/2011","6,927.74","6,996.64","7,025.69","6,924.37","120.92M","-0.98%"
"06/21/2011","6,996.64","7,040.68","7,066.17","6,991.64","126.76M","-0.63%"
"06/20/2011","7,040.68","7,050.03","7,132.39","7,039.46","116.69M","-0.13%"
"06/17/2011","7,050.03","7,015.83","7,086.81","7,015.83","212.56M","0.49%"
"06/16/2011","7,015.71","7,083.05","7,101.24","6,982.63","186.68M","-0.95%"
"06/14/2011","7,083.05","7,186.86","7,199.63","7,074.35","235.32M","-1.44%"
"06/13/2011","7,186.86","7,231.92","7,246.71","7,181.79","234.35M","-0.62%"
"06/10/2011","7,231.92","7,279.62","7,295.67","7,227.60","248.25M","-0.66%"
"06/09/2011","7,279.62","7,257.70","7,296.45","7,254.98","486.04M","0.30%"
"06/08/2011","7,257.70","7,294.54","7,321.41","7,254.51","249.12M","-0.51%"
"06/07/2011","7,294.54","7,355.43","7,416.63","7,292.73","513.85M","-0.83%"
"06/06/2011","7,355.43","7,406.02","7,418.27","7,347.46","611.51M","-0.68%"
"06/03/2011","7,406.02","7,375.90","7,432.44","7,375.90","182.97M","0.41%"
"06/02/2011","7,375.90","7,387.15","7,410.80","7,358.51","164.58M","-0.15%"
"06/01/2011","7,387.15","7,418.07","7,460.98","7,382.30","96.37M","-0.42%"
"05/31/2011","7,418.07","7,468.41","7,515.88","7,416.89","100.39M","-0.67%"
"05/30/2011","7,468.41","7,459.58","7,513.65","7,459.58","141.83M","0.12%"
"05/27/2011","7,459.58","7,419.44","7,471.69","7,419.44","103.66M","0.54%"
"05/26/2011","7,419.44","7,446.69","7,493.33","7,409.95","167.23M","-0.37%"
"05/25/2011","7,446.69","7,431.97","7,455.43","7,426.40","220.09M","0.20%"
"05/24/2011","7,431.97","7,439.15","7,462.87","7,429.88","115.54M","-0.10%"
"05/23/2011","7,439.15","7,479.63","7,510.87","7,436.09","89.94M","-0.54%"
"05/20/2011","7,479.63","7,487.61","7,532.76","7,478.12","174.60M","-0.11%"
"05/19/2011","7,487.61","7,358.69","7,505.52","7,358.69","149.57M","1.75%"
"05/16/2011","7,358.69","7,319.94","7,366.42","7,319.94","97.14M","0.53%"
"05/13/2011","7,319.94","7,300.82","7,375.61","7,300.82","79.14M","0.26%"
